"Country","Commodity","Flow","Unit","Year","Quantity","fad_fished","flow_binary","alpha_3"
"Saint Lucia","Marine fish, fresh or chilled, nei","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Marine fish, frozen, nei","Exports","Tonnes",2015,0,0,0,"LCA"
"Saint Lucia","Marine fish, frozen, nei","Imports","Tonnes",2015,215,0,1,"LCA"
"Saint Lucia","Miscellaneous coastal fish, nei, frozen","Exports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Miscellaneous coastal fish, nei, frozen","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Miscellaneous demersal fish, nei, frozen","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Miscellaneous marine fish, salted or in brine, nei","Exports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Miscellaneous marine fish, salted or in brine, nei","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Miscellaneous pelagic fish fillets, frozen, nei","Exports","Tonnes",2015,NA,1,NA,"LCA"
"Saint Lucia","Miscellaneous pelagic fish fillets, frozen, nei","Imports","Tonnes",2015,NA,1,NA,"LCA"
"Saint Lucia","Miscellaneous pelagic fish nei, dried, whether or not salted","Imports","Tonnes",2015,0,1,0,"LCA"
"Saint Lucia","Miscellaneous pelagic fish nei, fillets, dried, salted or in brine","Imports","Tonnes",2015,NA,1,NA,"LCA"
"Saint Lucia","Miscellaneous pelagic fish, nei, frozen","Exports","Tonnes",2015,NA,1,NA,"LCA"
"Saint Lucia","Ornamental fish nei","Exports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Ornamental fish nei","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Ornamental saltwater fish","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Pilchards (Sardinops spp.), prep. or pres., not minced, nei","Exports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Pilchards (Sardinops spp.), prep. or pres., not minced, nei","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Pilchards (Sardinops spp.), prep. or pres., not minced, nei","Reexports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Plaices, frozen, nei","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Rays and skates (Rajidae), fresh or chilled","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Rays and skates (Rajidae), frozen","Imports","Tonnes",2015,1,0,1,"LCA"
"Saint Lucia","Saithe (= Pollock), salted or in brine","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Saithe, dried, whether or not salted, but not smoked","Imports","Tonnes",2015,7,0,1,"LCA"
"Saint Lucia","Sardines, sardinellas, brisling or sprats, fresh or chilled","Imports","Tonnes",2015,10,0,1,"LCA"
"Saint Lucia","Sardines, sardinellas, brisling or sprats, frozen","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Sardines, sardinellas, brisling or sprats, frozen","Reexports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Imports","Tonnes",2015,6,0,1,"LCA"
"Saint Lucia","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Reexports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Seabass, fresh or chilled","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Seabass, frozen","Imports","Tonnes",2015,100,0,1,"LCA"
"Saint Lucia","Seabreams nei, fresh or chilled","Imports","Tonnes",2015,0,0,0,"LCA"
"Saint Lucia","Sharks nei, frozen","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Skipjack tuna, fresh or chilled","Imports","Tonnes",2015,5,1,1,"LCA"
"Saint Lucia","Skipjack tuna, frozen","Imports","Tonnes",2015,NA,1,NA,"LCA"
"Saint Lucia","Soles, frozen, nei","Imports","Tonnes",2015,26,0,1,"LCA"
"Saint Lucia","Swordfish fillets, fresh or chilled","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Swordfish fillets, frozen","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Swordfish meat, frozen","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Swordfish, fresh or chilled","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Swordfish, frozen","Imports","Tonnes",2015,NA,0,NA,"LCA"
"Saint Lucia","Toothfish (Dissostichus spp.), fillets, frozen","Imports","Tonnes",2015,15,0,1,"LCA"
"Saint Lucia","Tuna loins and fillets, frozen","Imports","Tonnes",2015,NA,1,NA,"LCA"
"Saint Lucia","Tuna meat, whether or not minced, frozen","Imports","Tonnes",2015,0,1,0,"LCA"
"Saint Lucia","Tunas nei, frozen","Imports","Tonnes",2015,128,1,1,"LCA"
"Saint Lucia","Tunas nei, frozen","Reexports","Tonnes",2015,NA,1,NA,"LCA"
"Saint Lucia","Tunas prepared or preserved, not minced, nei","Exports","Tonnes",2015,NA,1,NA,"LCA"
"Saint Lucia","Tunas prepared or preserved, not minced, nei","Imports","Tonnes",2015,NA,1,NA,"LCA"
"Saint Lucia","Tunas prepared or preserved, not minced, nei","Reexports","Tonnes",2015,NA,1,NA,"LCA"
"Saint Lucia","Tunas, bonitos, billfishes, meat, whether or not minced, frozen, nei","Imports","Tonnes",2015,NA,1,NA,"LCA"
"Saint Lucia","Tunas, fresh or chilled, nei","Imports","Tonnes",2015,0,1,0,"LCA"
"Saint Lucia","Yellowfin tuna, fresh or chilled","Exports","Tonnes",2015,NA,1,NA,"LCA"
"Saint Lucia","Yellowfin tuna, fresh or chilled","Imports","Tonnes",2015,NA,1,NA,"LCA"
"Saint Lucia","Yellowfin tuna, fresh or chilled","Reexports","Tonnes",2015,NA,1,NA,"LCA"
"Saint Lucia","Yellowfin tuna, frozen, nei","Exports","Tonnes",2015,NA,1,NA,"LCA"
"Saint Lucia","Yellowfin tuna, frozen, nei","Imports","Tonnes",2015,NA,1,NA,"LCA"
"Saint Vincent/Grenadines","Alaska pollock, fresh or chilled","Imports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Albacore (=Longfin tuna), fresh or chilled","Exports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes",2015,92,1,1,"VCT"
"Saint Vincent/Grenadines","Albacore (=Longfin tuna), frozen, nei","Exports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes",2015,50,1,1,"VCT"
"Saint Vincent/Grenadines","Anchovies, prepared or preserved, not minced","Imports","Tonnes",2015,11,0,1,"VCT"
"Saint Vincent/Grenadines","Anchovies, salted or in brine","Imports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Exports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Exports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Imports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Atlantic herring, frozen","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Atlantic herring, smoked","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Atlantic mackerel prepared or preserved, not minced","Reexports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Bigeye tuna, fresh or chilled","Exports","Tonnes",2015,5,1,1,"VCT"
"Saint Vincent/Grenadines","Caviar and caviar substitutes","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Caviar substitutes","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Cods nei, dried,  whether or not salted","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Cods nei, dried,  whether or not salted","Reexports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Cods nei, frozen","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Cods nei, frozen","Imports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Cods nei, salted or in brine","Imports","Tonnes",2015,57,0,1,"VCT"
"Saint Vincent/Grenadines","Cods, fresh or chilled, nei","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Cods, fresh or chilled, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Common sole, frozen","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Croakers, frozen","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish body oils, nei","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish body oils, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish dried, whether or not salted, nei","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish dried, whether or not salted, nei","Imports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Fish fillets, dried, salted or in brine, nei","Exports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Fish fillets, dried, salted or in brine, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish fillets, fresh or chilled, nei","Exports","Tonnes",2015,9,0,1,"VCT"
"Saint Vincent/Grenadines","Fish fillets, fresh or chilled, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish fillets, frozen, nei","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish fillets, frozen, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish live, nei","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish live, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish liver oils, nei","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish liver oils, nei","Imports","Tonnes",2015,54,0,1,"VCT"
"Saint Vincent/Grenadines","Fish meat, whether or not minced, frozen, nei","Exports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Fish meat, whether or not minced, frozen, nei","Imports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Fish minced nei, prepared or preserved","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish nei, salted or in brine","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish nei, salted or in brine","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish nei, smoked","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish nei, smoked","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish waste, nei","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish waste, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish, dried, salted or smoked","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish, dried, salted or smoked","Imports","Tonnes",2015,108,0,1,"VCT"
"Saint Vincent/Grenadines","Fish, fresh or chilled, nei","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish, fresh or chilled, nei","Imports","Tonnes",2015,544,0,1,"VCT"
"Saint Vincent/Grenadines","Fish, fresh, chilled or frozen","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fish, fresh, chilled or frozen","Imports","Tonnes",2015,31,0,1,"VCT"
"Saint Vincent/Grenadines","Fish, frozen, nei","Exports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Fish, frozen, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fishmeal fit for human consumption, nei","Exports","Tonnes",2015,2,0,1,"VCT"
"Saint Vincent/Grenadines","Fishmeal fit for human consumption, nei","Imports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Fishmeal fit for human consumption, nei","Reexports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Fishmeals, nei","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Fishmeals, nei","Imports","Tonnes",2015,26,0,1,"VCT"
"Saint Vincent/Grenadines","Flatfish nei, frozen","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Flatfish, fresh or chilled, nei","Exports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Flatfish, fresh or chilled, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Gadiformes nei, dried and salted","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Grouper, frozen","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Haddock, fresh or chilled","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Haddock, fresh or chilled","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Haddock, frozen","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Hakes nei, frozen","Exports","Tonnes",2015,4,0,1,"VCT"
"Saint Vincent/Grenadines","Hakes nei, frozen","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Herring, salted or in brine","Imports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Herrings nei, frozen","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Herrings nei, frozen","Imports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Herrings nei, smoked","Imports","Tonnes",2015,2,0,1,"VCT"
"Saint Vincent/Grenadines","Herrings prepared or preserved, not minced, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Herrings, fresh or chilled, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Jack and horse mackerel, frozen","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Livers, roes, milt, dried, salted or in brine, nei","Imports","Tonnes",2015,151,0,1,"VCT"
"Saint Vincent/Grenadines","Livers, roes, milt, fresh or chilled, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Livers, roes, milt, frozen","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Mackerel prepared or preserved, not minced, nei","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Mackerel prepared or preserved, not minced, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Mackerels nei, frozen","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Mackerels nei, frozen","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Mackerels nei, salted or in brine","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Mackerels, smoked","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Marine fish nei, minced, prepared or preserved","Exports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Marine fish nei, minced, prepared or preserved","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Marine fish nei, prepared or preserved, not minced","Exports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Marine fish nei, prepared or preserved, not minced","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Marine fish nei, smoked","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Marine fish nei, smoked","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Marine fish nei, smoked","Reexports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Marine fish, fresh or chilled, nei","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Marine fish, fresh or chilled, nei","Imports","Tonnes",2015,870,0,1,"VCT"
"Saint Vincent/Grenadines","Marine fish, frozen, nei","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Miscellaneous coastal fish, nei, frozen","Exports","Tonnes",2015,20,0,1,"VCT"
"Saint Vincent/Grenadines","Miscellaneous demersal fish, nei, frozen","Exports","Tonnes",2015,11,0,1,"VCT"
"Saint Vincent/Grenadines","Miscellaneous marine fish, salted or in brine, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Miscellaneous pelagic fish, nei, frozen","Exports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Ornamental fish nei","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Ornamental fish nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Pacific cod fillets, frozen","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Pilchards (Sardinops spp.), prep. or pres., not minced, nei","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Pilchards (Sardinops spp.), prep. or pres., not minced, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Plaices, fresh or chilled, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Saithe, dried, whether or not salted, but not smoked","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Sardines, sardinellas, brisling or sprats, fresh or chilled","Imports","Tonnes",2015,73,0,1,"VCT"
"Saint Vincent/Grenadines","Sardines, sardinellas, brisling or sprats, frozen","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Seabass, frozen","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Sharks nei, fresh or chilled","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Sharks nei, frozen","Exports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Sharks nei, frozen","Imports","Tonnes",2015,59,0,1,"VCT"
"Saint Vincent/Grenadines","Skipjack prepared or preserved, not minced, nei","Imports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Skipjack tuna, fresh or chilled","Exports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Skipjack tuna, frozen","Exports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Snapper, fresh or chilled","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Snapper, fresh or chilled","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Snappers, frozen","Exports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Solubles from fish and marine mammals, nei","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","South African pilchard, prep. or pres., not minced","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Swordfish fillets, fresh or chilled","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Swordfish fillets, frozen","Imports","Tonnes",2015,0,0,0,"VCT"
"Saint Vincent/Grenadines","Swordfish meat, frozen","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Swordfish, fresh or chilled","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Swordfish, frozen","Imports","Tonnes",2015,NA,0,NA,"VCT"
"Saint Vincent/Grenadines","Toothfish (Dissostichus spp.), frozen","Imports","Tonnes",2015,1,0,1,"VCT"
"Saint Vincent/Grenadines","Tuna loins and fillets, frozen","Imports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Tunas nei, frozen","Exports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Tunas nei, frozen","Imports","Tonnes",2015,45,1,1,"VCT"
"Saint Vincent/Grenadines","Tunas prepared or preserved, not minced, in airtight containers","Imports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Tunas prepared or preserved, not minced, nei","Exports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Tunas prepared or preserved, not minced, nei","Imports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Tunas prepared or preserved, not minced, nei","Reexports","Tonnes",2015,7,1,1,"VCT"
"Saint Vincent/Grenadines","Tunas, fresh or chilled, nei","Exports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Tunas, fresh or chilled, nei","Imports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Tusk, dried, whether or not salted, but not smoked","Imports","Tonnes",2015,13,0,1,"VCT"
"Saint Vincent/Grenadines","Yellowfin tuna, fresh or chilled","Exports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Yellowfin tuna, fresh or chilled","Imports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Yellowfin tuna, frozen, nei","Exports","Tonnes",2015,NA,1,NA,"VCT"
"Saint Vincent/Grenadines","Yellowfin tuna, frozen, nei","Imports","Tonnes",2015,0,1,0,"VCT"
"St. Pierre and Miquelon","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes",2015,130,1,1,"SPM"
"St. Pierre and Miquelon","Albacore (=Longfin tuna), frozen, nei","Exports","Tonnes",2015,NA,1,NA,"SPM"
"St. Pierre and Miquelon","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes",2015,NA,1,NA,"SPM"
"St. Pierre and Miquelon","Anchovies, prepared or preserved, not minced","Imports","Tonnes",2015,310,0,1,"SPM"
"St. Pierre and Miquelon","Anchovies, salted or in brine","Imports","Tonnes",2015,NA,0,NA,"SPM"
"St. Pierre and Miquelon","Anchovies, semi-preserved","Imports","Tonnes",2015,NA,0,NA,"SPM"
"St. Pierre and Miquelon","Angler (=monk), fresh or chilled","Exports","Tonnes",2015,NA,0,NA,"SPM"
"St. Pierre and Miquelon","Angler (=monk), frozen","Exports","Tonnes",2015,NA,0,NA,"SPM"
"St. Pierre and Miquelon","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Exports","Tonnes",2015,2347,1,1,"SPM"
"St. Pierre and Miquelon","Atlantic (Thunnus thynnus), Pacific (T.orientalis) bluefin tuna, live","Imports","Tonnes",2015,NA,1,NA,"SPM"
"St. Pierre and Miquelon","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Exports","Tonnes",2015,NA,1,NA,"SPM"
"St. Pierre and Miquelon","Atlantic cod fillets, frozen","Exports","Tonnes",2015,72,0,1,"SPM"
"St. Pierre and Miquelon","Atlantic cod fillets, frozen","Imports","Tonnes",2015,631,0,1,"SPM"
"St. Pierre and Miquelon","Atlantic cod fillets, frozen","Production","Tonnes",2015,NA,0,NA,"SPM"
"St. Pierre and Miquelon","Atlantic cod, fillets in blocks, frozen","Exports","Tonnes",2015,NA,0,NA,"SPM"
"St. Pierre and Miquelon","Atlantic cod, fillets in blocks, frozen","Production","Tonnes",2015,0,0,0,"SPM"
"St. Pierre and Miquelon","Atlantic cod, fillets, fresh or chilled","Imports","Tonnes",2015,NA,0,NA,"SPM"
